,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T2266,42,45,44,44,48,44,46,41,46,40
T2267,47,48,43,42,42,42,45,41,45,44
T2268,44,43,45,43,45,41,40,41,46,44
T2269,45,45,43,41,48,40,43,42,41,41
T2270,45,45,46,48,44,41,42,44,47,48
T2271,40,42,47,48,48,47,45,48,43,46
T2272,43,43,46,46,43,45,40,48,43,43
T2273,43,41,46,42,43,41,46,46,46,43
T2274,44,46,44,41,43,48,41,43,42,40
T2275,43,41,43,40,41,42,46,48,46,46
T2276,47,44,43,40,47,47,47,44,48,42
T2277,41,48,46,40,46,43,47,41,40,41
T2278,48,40,45,43,46,46,42,47,43,43
T2279,47,41,40,47,42,40,42,40,43,41
T2280,40,44,45,41,48,41,41,48,48,45
T2281,45,42,44,48,46,47,46,48,42,42
T2282,46,41,44,48,41,46,44,48,43,44
T2283,44,44,44,40,44,41,41,48,47,45
T2284,45,42,43,46,40,47,42,43,45,47
T2285,41,47,46,48,47,48,42,45,45,41
T2286,43,45,46,40,41,46,42,44,44,40
T2287,41,43,42,45,44,47,43,45,48,44
T2288,40,43,42,42,40,41,40,44,47,44
T2289,43,45,46,40,43,44,43,43,46,44
T2290,48,46,46,40,40,42,41,41,48,42
T2291,46,48,42,46,48,41,41,44,46,48
T2292,43,41,46,47,47,45,41,40,45,44
T2293,46,48,47,41,44,47,45,41,42,47
T2294,41,48,43,48,42,42,41,41,43,40
T2295,45,46,41,45,43,42,45,48,47,45
T2296,45,45,48,47,42,48,41,46,42,48
T2297,47,46,48,48,41,42,40,47,45,46
T2298,46,46,42,45,40,42,42,41,46,43
T2299,40,46,42,45,40,44,46,42,42,44
T2300,47,47,40,42,48,44,48,45,42,45
T2301,45,47,44,48,48,47,45,45,48,44
T2302,43,44,47,44,41,43,43,42,43,46
T2303,45,44,41,43,42,40,47,45,42,42
T2304,44,47,47,42,44,41,48,42,44,44
T2305,43,42,47,48,40,44,46,41,42,41
T2306,43,45,46,44,44,45,46,44,40,47
T2307,48,42,45,47,47,42,41,42,48,44
T2308,40,46,41,41,45,40,47,41,44,47
T2309,44,40,44,40,48,47,48,45,44,44
T2310,48,44,45,45,44,47,46,47,45,45
T2311,42,48,45,45,48,44,46,46,45,41
T2312,40,45,47,46,43,45,42,44,48,41
T2313,41,46,45,48,41,42,41,46,41,42
T2314,41,45,40,43,46,45,40,45,40,46
T2315,40,44,44,43,48,44,41,44,41,48
T2316,42,41,40,44,43,43,47,43,45,47
T2317,48,40,45,41,41,41,43,40,43,42
T2318,44,46,48,41,44,40,40,44,40,48
T2319,46,40,41,40,47,46,41,47,43,48
T2320,45,44,43,41,48,43,41,40,48,44
T2321,46,46,42,40,48,40,47,43,40,45
T2322,45,48,40,47,43,48,41,41,40,48
T2323,40,46,45,40,48,41,41,40,47,42
T2324,41,41,41,47,41,45,46,45,42,46
T2325,45,47,45,48,43,45,43,44,44,45
T2326,45,43,47,47,41,43,42,47,40,46
T2327,40,47,45,47,45,45,41,43,40,44
T2328,42,41,45,47,44,41,46,42,45,42
T2329,48,41,41,43,44,43,45,46,43,47
T2330,44,43,48,40,45,43,40,47,41,44
T2331,41,40,45,40,40,44,44,48,40,47
T2332,48,48,45,48,41,41,45,44,42,45
T2333,40,40,48,46,40,45,46,40,45,43
T2334,48,41,46,43,43,41,40,40,43,42
T2335,46,45,46,48,42,45,41,44,44,42
T2336,42,48,48,42,46,42,42,44,40,46
T2337,40,43,44,48,40,40,43,46,46,47
T2338,40,46,47,47,43,46,43,43,43,46
T2339,43,40,43,44,48,45,44,45,44,40
T2340,47,44,41,47,43,40,46,43,46,45
T2341,43,42,41,45,46,41,48,47,47,45
T2342,44,44,41,48,42,44,45,45,44,45
T2343,46,44,48,41,44,44,45,42,48,43
T2344,41,45,48,44,44,46,44,42,41,47
T2345,45,48,48,40,48,41,42,47,45,40
T2346,48,40,47,48,42,46,43,48,45,40
T2347,42,47,44,44,40,47,44,47,45,43
T2348,45,41,45,40,45,47,42,48,42,43
T2349,48,46,42,47,47,43,48,44,41,44
T2350,43,47,42,48,40,43,41,44,42,48
T2351,46,43,43,47,45,43,40,41,45,40
T2352,41,42,48,40,42,47,42,43,41,40
T2353,48,48,48,42,45,40,47,42,45,44
T2354,45,43,46,40,48,41,47,42,44,44
T2355,42,46,42,47,45,43,43,45,40,40
T2356,46,44,46,45,40,47,44,47,45,44
T2357,47,43,47,44,44,47,42,40,48,42
T2358,47,40,43,44,40,45,48,42,44,44
T2359,42,44,47,47,41,44,45,41,45,40
T2360,42,46,44,41,47,44,41,45,42,45
T2361,42,43,47,40,42,48,47,46,40,46
T2362,45,43,41,42,40,44,45,46,42,44
T2363,42,45,41,48,47,40,44,40,45,44
T2364,45,45,42,45,45,46,48,40,42,42
T2365,41,41,42,40,40,42,45,41,44,42
T2366,41,45,40,44,41,44,45,42,43,44
T2367,42,41,41,46,40,45,45,41,43,46
T2368,41,46,40,43,44,43,40,47,43,48
T2369,41,48,48,44,44,41,41,43,45,43
T2370,41,46,45,48,45,40,43,45,45,41
T2371,43,40,42,47,45,41,45,43,44,48
T2372,40,44,44,44,40,40,46,43,43,43
T2373,41,45,47,44,41,45,41,45,40,44
T2374,45,48,42,46,44,44,48,42,45,45
T2375,44,44,42,44,42,42,41,42,48,42
T2376,46,42,44,46,43,45,42,41,47,43
T2377,48,40,46,42,45,43,43,43,40,40
T2378,43,47,42,44,42,48,44,42,40,44
T2379,42,42,48,47,42,45,42,47,40,47
T2380,44,42,45,44,44,47,47,40,47,41
T2381,46,43,48,41,46,45,43,43,45,40
T2382,43,45,48,42,44,45,46,44,41,43
T2383,43,44,46,47,46,48,46,40,44,43
T2384,40,42,47,48,46,44,41,47,44,41
T2385,47,47,47,46,44,44,46,48,43,47
T2386,41,41,43,43,44,46,44,46,47,44
T2387,42,42,41,43,40,47,40,47,45,46
T2388,44,45,46,45,46,46,48,40,40,45
T2389,46,41,41,44,47,45,45,46,41,40
T2390,43,44,41,41,40,42,40,43,43,47
T2391,47,46,48,44,43,40,46,43,42,42
T2392,45,46,40,46,41,45,43,46,48,42
T2393,47,45,42,46,45,42,43,43,41,40
T2394,42,46,40,45,44,43,42,41,47,42
T2395,47,41,47,41,44,42,40,47,42,48
T2396,40,48,40,46,40,43,45,47,40,41
T2397,43,41,48,48,47,45,41,47,47,48
T2398,42,42,43,43,40,41,40,41,41,46
T2399,40,44,45,40,45,41,47,45,47,46
T2400,41,46,41,48,45,41,41,47,48,48
T2401,45,44,44,48,45,40,45,40,40,40
T2402,45,40,46,40,43,40,48,48,47,44
T2403,40,45,46,40,43,40,46,45,41,43
T2404,44,41,44,41,46,47,45,47,41,43
T2405,40,45,48,47,41,45,43,43,45,41
T2406,42,48,41,42,46,41,42,48,44,43
T2407,47,40,43,42,42,47,47,48,48,42
T2408,46,46,44,40,42,41,48,43,45,46
T2409,41,41,44,46,41,42,42,45,43,44
T2410,46,41,44,48,47,47,43,43,42,48
T2411,43,41,42,45,43,48,40,46,44,48
T2412,43,42,41,43,46,41,44,47,40,41
T2413,48,43,41,47,46,47,40,45,45,42
T2414,45,43,41,45,41,47,45,40,47,47
T2415,48,41,47,42,44,40,47,41,44,42
T2416,41,42,40,45,45,46,44,47,45,46
T2417,44,41,41,42,43,47,47,45,41,48
T2418,48,41,42,43,46,48,45,43,48,42
T2419,42,44,48,46,42,48,42,45,45,46
T2420,41,44,43,41,46,45,47,41,46,47
T2421,40,42,41,41,44,43,45,40,45,42
T2422,41,46,40,40,45,42,42,46,40,40
T2423,44,47,40,40,43,45,45,45,42,47
T2424,40,43,47,48,41,42,46,46,40,47
T2425,46,43,42,44,47,47,47,40,42,40
T2426,44,45,42,44,42,46,43,45,40,41
T2427,45,48,48,48,40,47,40,42,41,43
T2428,45,47,42,48,43,48,40,48,45,45
T2429,45,46,44,46,42,44,40,45,44,42
T2430,46,42,45,46,41,43,43,44,47,47
T2431,46,45,46,44,47,45,43,47,42,43
T2432,48,46,44,43,44,41,41,42,46,45
T2433,44,43,42,45,45,47,41,48,45,43
T2434,45,40,48,43,48,47,40,43,45,45
T2435,46,46,46,42,45,41,45,47,40,48
T2436,42,46,43,42,40,40,48,43,41,40
T2437,46,42,46,40,45,45,40,40,43,40
T2438,45,43,45,41,47,42,46,42,48,48
T2439,40,41,41,43,40,43,45,43,40,41
T2440,40,47,47,44,44,45,40,47,48,40
T2441,46,45,46,41,40,40,40,41,45,44
T2442,47,46,44,47,45,45,45,41,47,45
T2443,41,40,45,43,48,45,48,43,44,44
T2444,45,48,41,47,47,46,46,48,42,47
T2445,41,45,48,44,47,47,48,47,46,42
T2446,40,41,47,41,43,40,42,47,42,42
T2447,40,45,41,44,44,40,42,46,42,41
T2448,48,41,45,48,48,41,41,40,46,47
T2449,46,41,48,46,42,42,48,47,44,40
T2450,40,42,47,48,40,41,48,42,46,46
T2451,45,47,42,48,42,41,42,45,44,42
T2452,40,40,47,41,47,44,48,47,43,43
T2453,46,43,40,47,44,46,47,47,41,40
T2454,41,43,48,46,48,40,41,47,45,47
T2455,47,44,42,46,48,40,48,44,45,44
T2456,46,41,46,42,40,47,48,44,42,43
T2457,40,43,47,43,40,40,40,41,46,40
T2458,40,46,47,44,47,42,42,43,43,46
T2459,42,48,44,44,43,40,47,42,45,45
T2460,47,47,46,40,40,42,44,47,42,47
T2461,46,43,48,43,40,42,44,44,46,44
T2462,46,46,42,48,47,46,44,48,47,40
T2463,45,40,41,40,45,41,46,43,40,45
T2464,46,42,45,47,48,40,46,43,40,42
T2465,44,43,48,47,45,40,40,45,44,46
T2466,41,42,40,41,42,43,40,47,44,46
T2467,45,45,42,45,45,42,45,45,44,45
T2468,48,41,46,45,40,44,42,46,44,47
T2469,40,40,46,44,48,46,46,44,48,47
T2470,47,47,48,44,42,42,43,40,46,47
T2471,45,42,46,44,41,42,44,48,42,44
T2472,40,45,43,42,47,40,48,45,40,41
T2473,43,45,41,41,44,42,40,44,47,40
T2474,40,43,40,47,41,45,48,41,41,48
T2475,45,48,43,46,43,41,43,42,44,40
T2476,46,48,42,47,46,41,45,45,47,46
T2477,40,46,41,46,42,45,43,44,48,43
T2478,41,47,40,42,41,42,46,41,43,43
T2479,43,45,44,40,46,46,46,47,45,45
T2480,45,46,45,46,46,42,46,46,43,40
T2481,44,45,48,41,45,43,40,46,45,46
T2482,47,47,45,41,47,40,46,46,41,47
T2483,41,46,43,42,43,41,47,46,48,42
T2484,46,42,43,44,45,42,44,40,40,41
T2485,46,46,40,42,48,41,44,45,47,44
T2486,47,41,41,48,42,46,42,42,48,42
T2487,40,40,45,42,40,42,42,48,42,47
T2488,40,47,43,40,43,43,43,44,47,45
T2489,48,42,45,42,48,46,44,40,48,44
T2490,46,41,42,43,44,43,45,41,43,48
T2491,46,43,43,44,46,42,42,45,45,42
T2492,48,41,44,45,45,45,40,48,42,44
T2493,45,43,43,40,45,42,43,44,47,47
T2494,47,40,42,45,48,40,46,45,48,41
T2495,41,42,41,40,43,42,43,45,46,42
T2496,42,47,46,44,48,40,42,43,41,40
T2497,40,46,40,47,44,42,43,46,43,41
T2498,41,45,48,45,47,44,44,46,42,46
T2499,44,43,43,40,44,42,45,44,40,40
T2500,48,46,48,41,45,40,40,48,40,42
T2501,43,41,48,45,46,42,47,48,45,43
T2502,40,41,41,46,44,46,46,44,44,44
T2503,40,42,44,47,47,43,46,47,40,46
T2504,45,44,43,44,40,44,47,47,46,46
T2505,48,44,42,45,44,43,43,43,46,40
T2506,41,43,45,46,42,48,42,41,48,48
T2507,45,40,44,48,45,45,47,46,43,40
T2508,41,44,40,48,46,42,40,41,41,44
T2509,40,42,46,42,41,48,40,44,40,48
T2510,43,48,48,44,40,48,43,48,48,43
T2511,41,41,48,45,41,48,44,45,46,40
T2512,43,45,41,45,46,48,40,40,43,42
T2513,45,44,46,47,48,47,46,45,46,46
T2514,47,41,47,44,48,44,41,42,43,41
T2515,41,42,47,45,48,41,40,42,46,44
T2516,44,41,44,42,43,45,44,43,43,43
T2517,46,43,45,45,40,41,43,47,48,43
T2518,46,42,43,41,44,44,46,40,47,40
T2519,40,40,46,44,47,47,40,44,42,48
T2520,41,41,46,48,48,41,47,44,41,43
T2521,44,47,44,44,41,41,42,46,40,46
T2522,47,41,46,47,44,45,45,45,45,48
T2523,42,45,46,45,48,44,44,47,45,48
T2524,46,41,48,41,41,40,43,45,48,43
T2525,40,44,47,48,41,44,43,45,46,47
T2526,43,44,43,47,43,41,46,43,43,45
T2527,46,45,41,46,48,46,44,48,43,40
T2528,40,40,44,44,45,42,40,42,46,48
T2529,45,44,48,40,48,47,48,48,45,41
T2530,40,48,41,43,48,47,40,47,47,46
T2531,46,40,42,46,46,46,45,42,42,46
T2532,42,42,44,44,47,47,46,47,47,41
T2533,48,46,42,41,40,41,46,45,40,47
T2534,46,48,41,44,48,45,41,47,45,40
T2535,44,41,47,40,45,45,46,41,42,43
T2536,40,40,42,48,40,47,48,48,43,47
T2537,41,45,40,44,42,45,47,40,42,46
T2538,41,44,46,46,42,43,43,41,42,43
T2539,42,48,47,43,42,40,41,47,42,48
T2540,45,46,41,46,40,44,47,45,43,45
T2541,44,45,42,44,40,45,40,40,44,42
T2542,45,40,43,41,48,44,46,41,47,48
T2543,46,48,45,48,47,40,42,45,46,42
T2544,42,48,42,48,44,44,44,42,45,40
T2545,42,42,48,41,43,47,43,47,47,44
T2546,47,44,47,43,48,46,40,43,48,44
T2547,48,40,44,45,44,44,44,43,40,42
T2548,41,45,42,47,46,46,44,45,46,47
T2549,40,45,47,41,43,48,48,46,44,46
T2550,48,44,45,42,40,40,43,45,41,44
T2551,45,46,42,41,45,45,46,44,40,46
T2552,48,40,48,41,46,42,43,42,42,48
T2553,46,44,48,47,45,44,45,42,47,43
T2554,43,40,42,47,40,46,47,44,42,40
T2555,43,47,44,46,44,40,40,41,47,45
T2556,43,43,44,46,46,42,42,47,46,43
T2557,47,46,46,44,47,46,44,42,41,46
T2558,40,47,45,46,43,47,47,40,41,47
T2559,48,45,43,45,44,43,41,43,41,40
T2560,45,41,45,42,46,45,40,45,47,40
T2561,48,47,41,45,43,47,40,40,47,48
T2562,43,43,47,47,43,40,46,48,47,40
T2563,42,45,43,42,42,46,43,42,46,45
T2564,40,41,48,41,46,40,40,44,40,42
T2565,40,42,42,46,42,40,42,41,44,41
T2566,42,40,45,47,47,45,40,41,43,46
T2567,40,46,42,48,42,44,48,43,43,42
T2568,40,40,41,43,47,46,43,41,48,45
T2569,48,46,48,46,46,40,46,44,42,46
T2570,42,44,42,44,41,41,44,41,41,45
T2571,46,43,41,40,42,45,43,44,41,43
T2572,47,41,47,45,41,40,44,44,46,44
T2573,42,48,47,43,45,48,43,47,47,42
T2574,44,41,44,44,44,41,42,42,43,40
T2575,41,44,45,48,47,45,40,48,40,48
T2576,42,44,46,41,47,40,47,47,45,47
T2577,40,47,41,41,43,43,48,43,44,40
T2578,40,41,47,44,48,44,45,45,42,43
T2579,47,48,45,45,41,43,42,41,45,46
T2580,42,40,48,46,41,41,48,43,40,41
T2581,46,41,44,44,47,41,45,41,41,46
T2582,40,48,48,46,40,48,47,41,41,44
T2583,40,45,43,46,42,47,48,45,40,48
T2584,40,48,45,46,44,40,48,46,42,46
T2585,40,40,47,42,45,40,47,44,48,45
T2586,40,44,43,46,43,48,46,41,43,43
T2587,44,40,40,44,41,48,40,40,46,43
T2588,47,45,41,44,46,42,46,46,45,40
T2589,43,47,43,41,44,42,41,48,43,41
T2590,44,41,46,42,43,41,48,46,40,40
T2591,47,43,47,41,42,43,40,47,45,43
T2592,48,48,47,42,45,43,44,42,48,41
T2593,40,48,47,44,40,48,41,43,47,48
T2594,47,44,47,44,40,44,44,41,43,43
T2595,46,40,43,43,42,41,45,45,44,46
T2596,44,42,47,42,47,40,47,40,44,48
T2597,46,40,42,43,40,42,47,46,48,41
T2598,42,45,48,43,45,47,45,46,45,40
T2599,40,41,45,46,42,40,48,42,47,43
T2600,44,45,47,40,42,48,40,48,40,41
T2601,48,41,44,46,47,46,48,48,44,46
T2602,44,47,43,42,46,47,47,48,46,47
T2603,48,42,41,47,43,43,40,44,42,45
T2604,47,40,41,45,41,41,41,47,40,42
T2605,44,41,48,41,45,44,44,47,48,46
T2606,48,46,42,44,42,45,40,45,43,47
T2607,47,47,48,41,47,41,48,43,46,43
T2608,46,43,42,44,46,45,43,46,47,43
T2609,47,42,42,41,41,46,45,47,47,45
T2610,46,45,44,44,48,46,44,47,47,46
T2611,48,46,44,41,43,42,41,43,46,43
T2612,42,41,47,43,41,42,43,47,44,43
T2613,42,46,43,43,40,42,43,46,46,46
T2614,47,41,43,46,47,43,44,42,43,43
T2615,47,43,41,40,41,48,43,44,48,40
T2616,44,44,47,40,42,47,47,43,47,40
T2617,47,40,42,47,48,41,47,43,43,45
T2618,47,47,47,41,47,46,45,47,47,47
T2619,45,42,42,47,41,45,43,42,46,44
T2620,45,40,44,48,46,47,41,46,45,40
T2621,40,43,46,42,46,44,41,42,48,47
T2622,43,42,42,48,48,45,43,42,47,47
T2623,40,42,41,48,41,41,45,44,41,40
T2624,47,44,41,43,42,41,42,44,44,41
T2625,41,45,43,44,48,45,40,46,42,43
T2626,41,47,40,45,41,48,40,43,46,40
T2627,43,43,47,46,46,41,48,48,42,42
T2628,46,41,41,47,44,45,44,44,43,47
T2629,44,46,41,44,41,47,45,46,48,46
T2630,42,44,40,42,41,44,44,41,46,44
T2631,45,40,40,41,46,43,47,44,44,46
T2632,43,41,45,42,48,48,47,46,47,40
T2633,45,48,47,40,48,48,45,45,42,44
T2634,45,41,44,41,44,43,45,46,48,41
T2635,44,41,44,42,45,46,46,43,41,48
T2636,48,46,40,45,43,41,43,40,44,42
T2637,46,48,45,46,43,46,47,44,48,44
T2638,46,43,40,45,48,41,47,42,45,47
T2639,46,40,43,41,43,40,44,44,40,48
T2640,42,48,42,44,43,42,44,43,47,47
T2641,48,47,45,46,45,45,46,46,40,40
T2642,43,48,45,47,43,40,45,43,43,45
T2643,44,40,47,43,43,44,45,46,43,43
T2644,40,41,41,47,47,45,41,48,47,48
T2645,41,41,45,46,44,47,40,45,43,42
T2646,40,46,44,45,47,47,46,48,44,48
T2647,43,47,42,41,47,47,40,48,47,40
T2648,47,48,46,44,48,44,47,42,40,41
T2649,45,47,42,46,47,46,46,43,45,48
T2650,48,44,46,45,46,41,47,48,42,40
T2651,41,44,40,48,46,46,41,42,45,48
T2652,47,47,47,47,42,44,41,43,46,45
T2653,41,41,41,45,42,44,47,47,44,40
T2654,46,40,43,43,41,48,45,43,41,41
T2655,46,43,45,47,40,46,47,43,40,46
T2656,45,43,44,40,46,46,43,47,40,46
T2657,45,41,47,43,48,48,48,40,44,48
T2658,47,45,47,47,40,43,43,43,46,47
T2659,46,43,43,48,40,44,48,41,41,40
T2660,41,43,45,41,44,45,40,41,44,48
T2661,44,46,48,45,48,44,47,46,44,43
T2662,48,46,43,46,40,43,44,41,47,42
T2663,42,43,44,47,40,40,46,44,41,47
T2664,48,48,44,48,44,41,47,44,43,41
T2665,42,47,45,48,46,46,47,45,48,48
T2666,43,45,41,47,47,43,47,42,43,46
T2667,41,41,44,44,42,42,41,47,46,41
T2668,46,45,41,48,42,42,46,46,44,43
T2669,48,44,44,42,41,48,48,43,40,44
T2670,43,42,48,47,46,41,43,41,46,44
T2671,41,42,41,42,45,41,46,47,43,42
T2672,47,41,44,40,44,47,41,44,40,46
T2673,44,42,46,46,44,41,45,45,48,40
T2674,44,48,47,46,41,40,48,48,40,44
T2675,48,47,46,44,47,47,43,48,41,47
T2676,48,43,40,45,47,45,47,41,46,43
T2677,45,41,47,40,47,44,47,40,44,46
T2678,41,46,42,48,42,47,44,46,43,47
T2679,40,47,48,45,46,41,44,45,48,41
T2680,47,45,48,40,48,43,40,45,41,41
T2681,47,43,40,41,42,46,41,42,40,44
T2682,46,46,43,46,40,42,43,45,44,48
T2683,44,41,42,43,44,45,44,46,41,42
T2684,40,44,41,40,40,44,45,40,46,40
T2685,47,48,48,44,44,44,41,44,44,41
T2686,40,41,42,45,42,46,45,48,47,45
T2687,43,44,46,48,42,46,42,46,40,40
T2688,40,47,43,47,43,44,41,48,47,41
T2689,48,40,41,43,46,40,45,46,41,47
T2690,47,46,40,47,46,48,40,40,44,45
T2691,40,46,45,41,44,47,43,44,44,48
T2692,47,48,40,41,40,46,44,44,48,42
T2693,47,40,48,47,43,48,40,45,43,45
T2694,45,40,46,41,43,47,47,43,46,45
T2695,44,44,45,42,40,41,47,46,46,41
T2696,44,44,41,43,48,46,47,41,43,42
T2697,45,40,46,46,48,40,42,47,44,41
T2698,43,45,48,46,45,44,47,40,45,48
T2699,44,46,45,45,44,44,47,40,41,46
T2700,45,44,46,46,48,46,45,46,47,43
T2701,44,47,47,45,47,48,46,41,48,40
T2702,47,45,41,47,44,43,45,47,43,42
T2703,47,43,45,41,48,43,43,40,43,43
T2704,46,41,47,44,42,43,47,47,46,40
T2705,44,42,40,47,47,45,41,42,42,45
T2706,45,40,44,44,40,43,44,43,47,46
T2707,45,47,45,43,48,46,43,48,46,42
T2708,40,47,43,41,40,44,42,47,40,40
T2709,46,40,48,43,46,40,42,41,43,43
T2710,43,46,45,42,42,47,44,41,40,46
T2711,47,42,44,47,40,43,40,41,45,40
T2712,43,41,41,40,48,42,40,44,48,40
T2713,48,42,47,48,47,42,47,46,45,44
T2714,48,41,44,47,42,45,47,45,46,40
T2715,45,48,43,46,42,40,48,47,40,43
T2716,44,41,47,43,48,47,42,48,44,48
T2717,48,44,46,47,47,41,43,43,41,43
T2718,47,43,45,40,41,48,41,47,48,45
T2719,43,41,48,48,46,47,40,44,41,48
T2720,45,41,43,40,40,40,40,43,47,46
T2721,45,47,40,48,45,41,47,48,48,45
T2722,47,46,42,41,48,42,40,46,41,47
T2723,48,41,42,40,46,44,45,45,45,47
T2724,41,43,42,48,42,40,41,46,46,44
T2725,41,43,40,48,42,40,46,42,46,48
T2726,43,42,40,45,45,42,44,42,47,43
T2727,41,46,45,45,41,42,42,47,41,42
T2728,44,40,43,47,43,42,41,43,43,45
T2729,45,48,41,48,47,46,48,47,45,48
T2730,45,41,45,45,43,40,46,43,43,41
T2731,47,45,40,41,42,46,47,48,47,43
T2732,44,44,43,40,43,40,45,47,42,44
T2733,42,47,43,41,40,41,48,41,44,46
T2734,42,47,47,44,42,42,41,47,42,44
T2735,45,40,41,48,41,42,41,47,47,47
T2736,47,47,46,42,43,42,48,44,46,43
T2737,42,47,42,47,40,45,41,40,41,46
T2738,45,42,45,45,48,45,41,43,40,45
T2739,48,42,46,43,43,40,48,44,44,48
T2740,41,42,42,46,41,43,43,47,46,46
T2741,45,47,44,41,45,41,40,41,48,45
T2742,43,46,48,44,43,44,42,44,43,44
T2743,44,46,41,41,44,41,42,43,43,45
T2744,48,41,44,44,45,44,47,48,42,41
T2745,41,41,44,48,44,41,43,48,40,46
T2746,46,47,48,46,40,43,40,43,41,48
T2747,48,48,44,42,41,43,41,42,43,47
T2748,42,48,44,48,46,40,43,43,45,40
T2749,41,40,44,45,46,40,45,43,40,44
T2750,42,47,42,48,41,41,45,44,47,47
T2751,47,44,47,46,47,43,43,45,45,44
T2752,40,44,41,46,44,48,41,44,42,45
T2753,45,48,48,43,41,41,40,45,41,46
T2754,43,42,48,41,43,40,42,40,45,40
T2755,40,44,40,46,48,46,44,44,45,40
T2756,45,46,43,44,40,40,44,42,40,47
T2757,41,44,41,47,47,43,42,46,40,42
T2758,42,46,44,41,48,45,41,45,44,47
T2759,40,42,40,48,48,47,40,44,47,40
T2760,46,48,46,43,41,41,40,40,44,43
T2761,48,47,43,41,47,42,41,43,44,45
T2762,44,40,47,41,45,41,41,40,43,45
T2763,43,42,46,47,46,47,43,42,44,40
T2764,42,42,45,46,45,43,40,44,41,44
T2765,43,40,43,45,42,48,42,42,41,47
T2766,47,47,43,48,40,45,40,43,40,41
T2767,44,46,40,48,47,45,48,43,48,43
T2768,48,45,46,41,41,42,45,44,44,40
T2769,46,43,45,46,46,40,45,48,42,48
T2770,48,41,42,46,48,42,48,44,44,47
T2771,46,47,44,46,42,46,45,47,41,41
T2772,40,46,43,42,48,48,40,47,41,40
T2773,40,42,41,47,41,46,47,40,47,40
T2774,42,48,41,44,46,45,45,42,41,41
T2775,44,42,42,41,40,46,48,42,44,40
T2776,46,45,46,41,46,43,40,42,45,43
T2777,43,44,40,44,44,45,45,45,48,46
T2778,40,44,41,44,43,48,45,40,46,45
T2779,46,46,48,43,44,48,44,46,40,48
T2780,42,41,47,47,45,46,41,47,48,48
T2781,42,47,43,43,42,48,45,45,40,44
T2782,40,47,45,40,46,45,42,43,43,48
T2783,45,48,44,41,46,48,45,46,45,45
T2784,46,40,42,45,44,42,47,44,47,43
T2785,42,40,45,43,46,40,45,43,40,44
T2786,48,46,47,40,46,40,41,46,44,48
T2787,48,44,46,46,48,47,46,43,45,45
T2788,46,40,46,40,41,46,44,42,42,45
T2789,41,40,43,45,47,45,41,42,47,43
T2790,48,44,40,44,43,43,40,46,47,43
T2791,42,43,45,44,42,40,43,48,42,43
T2792,44,48,41,41,45,48,42,47,41,43
T2793,44,43,45,41,44,40,40,42,48,40
T2794,46,45,44,45,40,48,42,42,46,46
T2795,40,48,41,40,47,41,41,44,46,43
T2796,44,46,41,42,45,44,44,40,45,40
T2797,45,47,41,43,44,40,42,40,42,44
T2798,40,47,47,43,42,47,40,48,43,42
T2799,46,47,48,40,44,43,45,47,43,41
T2800,42,43,40,41,40,43,40,40,44,42
T2801,44,43,41,40,45,40,41,46,46,43
T2802,48,41,43,48,41,43,42,42,46,42
T2803,44,42,40,40,40,46,41,47,42,42
T2804,47,46,44,48,47,43,41,47,43,46
T2805,47,40,47,43,46,41,46,46,47,44
T2806,41,44,44,48,44,44,47,41,44,44
T2807,43,44,48,48,47,43,42,42,42,42
T2808,41,41,44,48,44,42,46,46,45,47
T2809,41,46,40,48,41,46,41,42,42,46
T2810,42,42,40,44,42,44,47,43,46,40
T2811,48,43,46,42,48,48,43,48,45,45
T2812,42,42,43,42,41,41,40,42,48,42
T2813,42,41,41,40,44,47,44,45,45,45
T2814,41,47,41,45,48,42,47,45,46,46
T2815,46,47,48,44,43,40,48,44,45,43
T2816,46,42,48,44,42,41,42,43,47,48
T2817,43,44,47,41,46,45,41,46,41,43
T2818,46,42,46,47,48,43,43,47,45,42
T2819,48,46,40,40,45,48,43,48,48,44
T2820,45,42,48,46,44,45,40,48,43,44
T2821,45,41,45,40,41,45,44,40,46,47
T2822,46,46,43,45,44,48,43,44,41,48
T2823,48,42,44,41,44,43,41,40,44,46
T2824,43,43,42,40,45,42,43,43,46,47
T2825,40,47,47,45,43,48,41,45,46,48
T2826,46,46,41,48,40,42,43,40,41,40
T2827,41,45,48,40,40,42,42,48,41,43
T2828,43,40,45,42,45,42,41,44,45,46
T2829,42,48,44,43,40,40,48,42,44,45
T2830,41,47,43,45,40,41,45,41,46,48
T2831,42,45,46,41,43,43,44,44,45,40
T2832,48,40,46,43,42,48,40,40,44,45
T2833,45,46,45,48,43,41,43,42,48,48
T2834,40,40,40,44,43,42,42,46,47,45
T2835,48,43,48,40,42,45,48,46,42,45
T2836,48,46,40,42,44,48,45,44,44,45
T2837,42,48,43,46,42,41,40,41,47,43
T2838,46,44,42,45,46,41,44,48,44,45
T2839,41,47,43,45,46,42,47,43,41,48
T2840,47,44,48,43,46,41,47,42,47,40
T2841,44,43,47,43,47,43,46,47,46,41
T2842,48,42,43,43,45,48,44,44,45,40
T2843,47,40,47,42,44,48,43,48,40,47
T2844,40,45,44,40,44,48,40,46,41,40
T2845,48,48,41,46,42,44,48,46,48,41
T2846,48,47,42,43,41,40,41,41,42,44
T2847,47,47,48,45,47,45,40,42,44,47
